"symbol","date","open","low","high","close","adjClose","volume"
"USDJ","2026-01-10",0.64079,0.64079,0.64294,0.64294,0.64294,3
"DFYNUSD","2026-01-10",0.00178598,0.00175136,0.00178772,0.00176809,0.00176809,78663
"MTGUSD","2026-01-10",0.02023631,0.01833322,0.0266553,0.0192729,0.0192729,1
"POLYXUSD","2026-01-10",0.06161122,0.06137671,0.07296788,0.064181,0.064181,26446690
"ATAUSD","2026-01-10",0.01822333,0.01789864,0.0182375,0.01811238,0.01811238,1246332
"SLIMUSD","2026-01-10",0.02348777,0.02290877,0.02364497,0.02342813,0.02342813,125433
"DCAUUSD","2026-01-10",0.21541,0.21458,0.21688,0.21607,0.21607,53
"ZEROUSD","2026-01-10",0.000121324928,0.00011914,0.00012132,0.00011954,0.00011954,2
"CHEQUSD","2026-01-10",0.00982242,0.00977448,0.00986844,0.0097801,0.0097801,428937
"AMKTUSD","2026-01-10",257.34192,234.28845,257.7071,234.28845,234.28845,95
"TFUELUSD","2026-01-10",0.02034282,0.0197304,0.02096317,0.01997663,0.01997663,3947594
"BLASTUSD","2026-01-10",0.00087462104,0.0008387572,0.00087462104,0.0008442465,0.0008442465,3630484
"WKCSUSD","2026-01-10",11.27599,10.84349,13.4059,10.91,10.91,76
"ADOGEUSD","2026-01-10",3.9064e-8,3.9041e-8,3.9064e-8,3.9041e-8,3.9041e-8,12
"ELGUSD","2026-01-10",0.24784,0.23562,0.24803,0.23562,0.23562,242233
"DFLUSD","2026-01-10",0.000054935805,0.0000537496,0.00005697399,0.00005375,0.00005375,11488
"NFTBSUSD","2026-01-10",3.3811087e-10,3.3811087e-10,3.5625086e-10,3.5587697e-10,3.5587697e-10,415
"NIMUSD","2026-01-10",0.0005715642,0.00056323,0.0005726852,0.00056707,0.00056707,74245
"GEEQUSD","2026-01-10",0.0155137,0.01435986,0.01561267,0.01438895,0.01438895,175214
"SPELLUSD","2026-01-10",0.0002741899,0.00026794578,0.00027436367,0.00027095,0.00027095,3812285
"EFXUSD","2026-01-10",0.00014278814,0.00014278814,0.00014435391,0.00014435391,0.00014435391,2
"QRLUSD","2026-01-10",2.74389,2.72358,2.95,2.94,2.94,351285
"AARTUSD","2026-01-10",0.000060180093,0.000057121542,0.00006056349,0.00005878,0.00005878,13540
"ALPINEUSD","2026-01-10",0.58997,0.58347,0.59219,0.59069,0.59069,9375623
"WRTUSD","2026-01-10",0.00959468,0.00949215,0.00992249,0.009591,0.009591,11927
"DCRUSD","2026-01-10",16.17316,15.61273,16.2252,15.64,15.64,1710768
"ODINUSD","2026-01-10",0.00017850994,0.00017850994,0.00017850994,0.00017850994,0.00017850994,0
"QBITUSD","2026-01-10",7.5425e-8,7.5425e-8,7.5425e-8,7.5425e-8,7.5425e-8,1
"MUMUUSD","2026-01-10",5.4437344e-10,5.34478e-10,5.486833e-10,5.40463e-10,5.40463e-10,53703
"^105833-USD-STRD","2026-01-10",2469.03,2463.69,2489.66,2488.53,2488.53,0
"SHROOMUSD","2026-01-10",0.00400391,0.00400391,0.00400391,0.00400391,0.00400391,4
"VINUUSD","2026-01-10",8.219424e-9,8.111815e-9,8.348768e-9,8.188e-9,8.188e-9,57230
"CROWDUSD","2026-01-10",0.00089804,0.00089803,0.00091247,0.00091006,0.00091006,6
"DARKUSD","2026-01-10",0.00132523,0.00132507,0.00132942,0.00132725,0.00132725,11948
"WBTCUSD","2026-01-10",90337.266,90176.97,90481.75,90414.51458,90414.51458,76017864
"MOVRUSD","2026-01-10",2.69696,2.65218,2.73006,2.7,2.7,3413890
"GALEONUSD","2026-01-10",0.01368839,0.01351846,0.0138816,0.01362773,0.01362773,172413
"FLYUSD","2026-01-10",0.000007997941,0.000007997941,0.000007997941,0.000007997941,0.000007997941,47
"SISHIUSD","2026-01-10",0.00043979633,0.00043979633,0.00044797495,0.00044797495,0.00044797495,0
"FLRUSD","2026-01-10",0.01130958,0.01115492,0.01130958,0.01118,0.01118,2744754
"CVPUSD","2026-01-10",0.00319614,0.00319257,0.12065,0.00325756,0.00325756,178
"EYEUSD","2026-01-10",0.02002017,0.02002017,0.02002017,0.02002017,0.02002017,351
"ROKOUSD","2026-01-10",0.000007405659,0.000007379526,0.000007587929,0.000007587929,0.000007587929,5618
"ABCDUSD","2026-01-10",1.7401575e-10,1.7401575e-10,1.7613376e-10,1.7613376e-10,1.7613376e-10,0
"ATDUSD","2026-01-10",0.01006151,0.01006151,0.01011254,0.01011254,0.01011254,2
"DVIUSD","2026-01-10",0.00021564685,0.00019783727,0.00021821489,0.00019783885,0.00019783885,44
"PDEXUSD","2026-01-10",0.03878763,0.03615265,0.03965693,0.03624195,0.03624195,12328
"SWOPUSD","2026-01-10",0.0505702,0.04973161,0.051931,0.051931,0.051931,58
"GOVIUSD","2026-01-10",0.00506631,0.00500406,0.00513052,0.00512023,0.00512023,28506
"MURATIAIUSD","2026-01-10",0.000001795175,0.000001777738,0.000001795175,0.00000179,0.00000179,18
"LZMUSD","2026-01-10",0.00805789,0.00795909,0.00808882,0.0079592,0.0079592,10667
"ASMUSD","2026-01-10",0.01021762,0.01017681,0.01050308,0.01040195,0.01040195,1353538
"PACOCAUSD","2026-01-10",0.000011051215,0.000011047438,0.00001114,0.00001112251,0.00001112251,4
"IRTUSD","2026-01-10",0.00171999,0.00171674,0.00177878,0.00176374,0.00176374,7256
"KCNUSD","2026-01-10",3.79183,3.61,3.91,3.91,3.91,17
"BTCUSD","2026-01-10",90517.8,90317.22,90698.46,90558.33,90558.33,1085246924
"RENBTCUSD","2026-01-10",16233.804,16112.294,16292.224,16288.345,16288.345,20
"FLXUSD","2026-01-10",1.89483,1.87,1.92,1.88,1.88,619
"FOXUSD","2026-01-10",0.0114,0.0113,0.0117,0.01158467,0.01158467,101897
"TOWERUSD","2026-01-10",0.00052721787,0.0005085134,0.0005299421,0.00052429,0.00052429,576363
"FYNUSD","2026-01-10",0.0007228127,0.00072263886,0.0007244445,0.00072275,0.00072275,11916
"PAXUSD","2026-01-10",0.99934,0.99898,0.9994,0.99931,0.99931,1420071
"SISUSD","2026-01-10",0.04114202,0.03970607,0.04211479,0.04145095,0.04145095,373035
"GRAILUSD","2026-01-10",117.41265,113.31419,117.94477,113.84,113.84,74460
"NFTXUSD","2026-01-10",12.95769,12.91,13.03,13.02,13.02,236
"BASEUSD","2026-01-10",0.07682532,0.075382,0.076908,0.076382,0.076382,1
"MFIUSD","2026-01-10",0.01298469,0.01267456,0.0130696,0.0130696,0.0130696,23
"DPIUSD","2026-01-10",61.92012,61.67266,62.37634,62.18,62.18,1588
"GMXUSD","2026-01-10",8.17774,7.99852,8.26475,8.13,8.13,5859222
"FTNUSD","2026-01-10",1.08548,1.084,1.089,1.088,1.088,12214688
"NMBTCUSD","2026-01-10",3.0565e-8,3.0565e-8,3.0707e-8,3.0682e-8,3.0682e-8,71
"MOBIUSD","2026-01-10",0.00218008,0.00209707,0.00233901,0.00222158,0.00222158,12792
"GBYTEUSD","2026-01-10",2.91711,2.91601,2.92,2.91633,2.91633,7208
"WHALEUSD","2026-01-10",0.33601,0.33601,0.33713,0.33713,0.33713,483
"SMTYUSD","2026-01-10",0.00141312,0.00140004,0.00141334,0.00141016,0.00141016,291667
"REPUSD","2026-01-10",0.88616,0.81554,0.90718,0.84056,0.84056,29609
"BSTYUSD","2026-01-10",0.05937508,0.05760752,0.05986367,0.05897262,0.05897262,42897
"SABAIUSD","2026-01-10",0.00342021,0.00339697,0.00344068,0.00343813,0.00343813,1092262
"BLUESPARROWUSD","2026-01-10",0.02496731,0.02496383,0.02497147,0.02496757,0.02496757,1026
"WWYUSD","2026-01-10",0.000005335349,0.000005184126,0.00000584235,0.000005590098,0.000005590098,12627
"MMPROUSD","2026-01-10",0.00343705,0.0034193,0.00368758,0.003448,0.003448,12124
"NSFWUSD","2026-01-10",0.000015820748,0.000015792517,0.00001704917,0.000016204589,0.000016204589,1234
"SSVUSD","2026-01-10",3.98319,3.90813,4.05631,3.99,3.99,12454855
"LOKAUSD","2026-01-10",0.03219299,0.03211891,0.03285578,0.03283112,0.03283112,4205
"NASUSD","2026-01-10",0.000019987896,0.000019987896,0.000019987896,0.000019987896,0.000019987896,2
"RMRKUSD","2026-01-10",0.01063954,0.01045911,0.01110917,0.01110197,0.01110197,131
"ORIONUSD","2026-01-10",0.0004999034,0.0004975954,0.0005782842,0.00057422,0.00057422,12587
"COUSD","2026-01-10",0.00014134511,0.00014134511,0.00014146492,0.00014146492,0.00014146492,13
"BROCKUSD","2026-01-10",0.00039852445,0.00039301824,0.00039852445,0.00039435425,0.00039435425,10
"POLISUSD","2026-01-10",0.00101271,0.00101271,0.00101271,0.00101271,0.00101271,35
"PRIMALUSD","2026-01-10",0.00001683729,0.000016621038,0.000017771685,0.000017199634,0.000017199634,14230
"SPECUSD","2026-01-10",0.10885,0.10865,0.11257,0.11172,0.11172,247333
"AGIUSD","2026-01-10",0.02054581,0.01942958,0.02056826,0.01945548,0.01945548,2094668
"KOINUSD","2026-01-10",0.00994763,0.00963608,0.00994992,0.00963664,0.00963664,184
"CHRUSD","2026-01-10",0.04437778,0.04353923,0.04460193,0.04413449,0.04413449,2901498
"ISTUSD","2026-01-10",0.99759,0.99284,1.00898,0.99626,0.99626,150
"MXCUSD","2026-01-10",0.000917,0.000747,0.000944,0.000844,0.000844,22293
"RITEUSD","2026-01-10",0.0005690467,0.0005567614,0.00058681343,0.0005578211,0.0005578211,32638
"DEFITUSD","2026-01-10",0.02295192,0.02294634,0.02296523,0.02296523,0.02296523,209
"SANIUSD","2026-01-10",2.56766e-7,2.56766e-7,2.56766e-7,2.56766e-7,2.56766e-7,29
"XCPUSD","2026-01-10",2.10888,2.10888,2.10888,2.10888,2.10888,2
"ANTUSD","2026-01-10",0.097594,0.097594,0.097594,0.097594,0.097594,52
"XCFXUSD","2026-01-10",0.10177,0.09936035,0.10408,0.10276,0.10276,302
"BENDUSD","2026-01-10",0.00011056412,0.00011056412,0.00011158,0.00011152545,0.00011152545,41
"VRAUSD","2026-01-10",0.00006839888,0.00006682379,0.000069806476,0.00006759,0.00006759,2025820
"SHFTUSD","2026-01-10",0.00033734826,0.00033693167,0.00033770435,0.00033695,0.00033695,11972
"WOZXUSD","2026-01-10",0.0020027,0.00190786,0.00200558,0.00193312,0.00193312,1485
"ATLASUSD","2026-01-10",0.00030233644,0.0002967818,0.00031344,0.00031233,0.00031233,266644
"FRINUSD","2026-01-10",0.000104860184,0.00010485,0.00010593,0.00010486,0.00010486,48385
"CCDUSD","2026-01-10",0.01372175,0.01315186,0.01380605,0.01350837,0.01350837,727278
"ONIUSD","2026-01-10",0.01788533,0.01788475,0.01807523,0.01803587,0.01803587,146989
"UBTUSD","2026-01-10",0.03939252,0.03916272,0.04491582,0.04306373,0.04306373,8
"ZIGUSD","2026-01-10",0.05938107,0.05905283,0.0609122,0.059732,0.059732,2072362
"FYDUSD","2026-01-10",0.000491316,0.000491316,0.000491316,0.000491316,0.000491316,0
"STEEMUSD","2026-01-10",0.07598691,0.074219,0.07609556,0.074308,0.074308,4977117
"MYSTUSD","2026-01-10",0.13547,0.13502,0.14209,0.14157,0.14157,76758
"NTUSD","2026-01-10",0.000055392607,0.000055392607,0.000055868142,0.00005576053,0.00005576053,3
"TAROTUSD","2026-01-10",0.04833137,0.04774604,0.04860855,0.04818906,0.04818906,3058
"TKXUSD","2026-01-10",1.79813,1.77,1.8,1.78,1.78,486
"LUNUSD","2026-01-10",0.00662052,0.00662052,0.00662052,0.00662052,0.00662052,10
"AIOZUSD","2026-01-10",0.11027,0.10943,0.11314,0.11073,0.11073,4507004
"SOULUSD","2026-01-10",0.01757727,0.01699885,0.01805946,0.01712175,0.01712175,121010
"WNTUSD","2026-01-10",0.00679681,0.00676812,0.00684911,0.00682184,0.00682184,121921
"DOGSUSD","2026-01-10",0.00004575633,0.000044525175,0.00004575633,0.00004564,0.00004564,3773097
"KTUSD","2026-01-10",0.00090229174,0.00089996756,0.0009036536,0.00090011,0.00090011,32364
"RAGEUSD","2026-01-10",0.00020007209,0.00017695465,0.00020055767,0.00017804455,0.00017804455,13262
"NTKUSD","2026-01-10",0.00019307407,0.00019307407,0.00019307407,0.00019307407,0.00019307407,0
"PLSUSD","2026-01-10",0.000016758058,0.000016756849,0.000017338441,0.000016976159,0.000016976159,692
"SFMUSD","2026-01-10",0.000004349528,0.000003932203,0.000004349528,0.000004254654,0.000004254654,4604
"PIVXUSD","2026-01-10",0.12983,0.12906,0.13117,0.13091,0.13091,1345184
"SILOUSD","2026-01-10",0.00781068,0.007765,0.00781262,0.00776778,0.00776778,110655
"EDGEUSD","2026-01-10",0.08505913,0.08505913,0.093974,0.092524,0.092524,7554
"KMDUSD","2026-01-10",0.03791435,0.02495926,0.03798482,0.03696774,0.03696774,174523
"WNCGUSD","2026-01-10",0.00895054,0.00883498,0.00914332,0.00889826,0.00889826,232382
"PUGAIUSD","2026-01-10",6.7648935e-11,6.7648935e-11,6.8257996e-11,6.8257996e-11,6.8257996e-11,0
"KAUUSD","2026-01-10",145.21276,144.41,145.61,145.32,145.32,121609
"PHTRUSD","2026-01-10",0.00252366,0.00225132,0.00252438,0.00226957,0.00226957,12325
"OSETHUSD","2026-01-10",3273.059,3262.0854,3315.6833,3315.6833,3315.6833,170
"CYBERUSD","2026-01-10",0.0002696022,0.0002696022,0.00028282983,0.00027963537,0.00027963537,1
"SAFEUSD","2026-01-10",0.05340253,0.05340253,0.08037146,0.07287595,0.07287595,59
"STIMAUSD","2026-01-10",0.99928,0.9986,0.99928,0.9987,0.9987,4
"ANGLEUSD","2026-01-10",0.01543704,0.01543704,0.01550902,0.01550902,0.01550902,100
"GLCUSD","2026-01-10",0.00680144,0.00499236,0.00680144,0.00500391,0.00500391,24
"BHCUSD","2026-01-10",0.45317,0.45317,0.47069,0.46763,0.46763,15
"OCEANUSD","2026-01-10",0.16253,0.16246,0.16576,0.16524,0.16524,45650
"EURTUSD","2026-01-10",0.36302,0.32527,0.44612,0.33262,0.33262,425227
"FSCCUSD","2026-01-10",0.09416796,0.0855036,0.09417103,0.09416733,0.09416733,19
"SWCHUSD","2026-01-10",0.12657,0.11961,0.12661,0.12094,0.12094,2718950
"VESTUSD","2026-01-10",0.0009827244,0.0009827244,0.0009827244,0.0009827244,0.0009827244,10
"NMRUSD","2026-01-10",9.95224,9.84525,10.09332,10.03,10.03,4997419
"BAKEUSD","2026-01-10",0.00857275,0.00852181,0.00891088,0.00867681,0.00867681,554271
"DEROUSD","2026-01-10",0.33128,0.13868,0.33274,0.21169,0.21169,26908
"GAFIUSD","2026-01-10",0.40194,0.4018,0.40764,0.40302,0.40302,77067
"TSHAREUSD","2026-01-10",9.56789,3.78,13.44,3.78,3.78,2
"RUBYUSD","2026-01-10",0.00018050244,0.00018050244,0.00018186336,0.00018186336,0.00018186336,4
"ERTHAUSD","2026-01-10",0.00009805556,0.00009805556,0.00009908,0.00009857162,0.00009857162,1
"DZOOUSD","2026-01-10",0.00094415864,0.00094415864,0.00095334405,0.00095334405,0.00095334405,0
"SANUSD","2026-01-10",0.10734,0.10734,0.10734,0.10734,0.10734,334
"ETNAUSD","2026-01-10",0.00007783159,0.00007783159,0.00007852183,0.00007852183,0.00007852183,0
"IDEXUSD","2026-01-10",0.00920493,0.00897612,0.00942347,0.00916158,0.00916158,3832158
"FTXUSD","2026-01-10",0.00071394304,0.00069689,0.00071862,0.00071861,0.00071861,24
"TRBUSD","2026-01-10",21.75122,21.41613,21.79042,21.59,21.59,8424085
"UNFIUSD","2026-01-10",0.10671,0.10655,0.11662,0.11662,0.11662,256321
"PEPECOINUSD","2026-01-10",0.1447,0.14111,0.14533,0.14273,0.14273,252485
"TUTUSD","2026-01-10",0.01687367,0.01675322,0.01706413,0.01690379,0.01690379,1
"MZRUSD","2026-01-10",0.00048010782,0.00047696294,0.00048137,0.00048127,0.00048127,3900
"SFIUSD","2026-01-10",262.01465,256.00177,264.31195,259.34,259.34,1316
"AIMXUSD","2026-01-10",0.000344506,0.0003247,0.00034456,0.00032626,0.00032626,376
"COLUSD","2026-01-10",0.00033971187,0.00033971187,0.00034162332,0.00034109742,0.00034109742,4
"DRGNUSD","2026-01-10",0.01107098,0.01036143,0.01163394,0.01163383,0.01163383,137123
"BELTUSD","2026-01-10",0.04827924,0.04827924,0.04927997,0.04921394,0.04921394,1
"PBXUSD","2026-01-10",0.000028940487,0.00002614,0.00003092324,0.00002666,0.00002666,40841
"TONUSD","2026-01-10",1.74291,1.71776,1.78644,1.7597,1.7597,94094568
"SCUSD","2026-01-10",0.00170086,0.001684,0.0017109,0.00169482,0.00169482,5411701
"BMIUSD","2026-01-10",0.00334915,0.00326916,0.00336121,0.00336041,0.00336041,14
"DBCUSD","2026-01-10",0.00017816143,0.00017065818,0.0001984507,0.00019844,0.00019844,14689
"^105834-USD-STRD","2026-01-10",4155.06,4152.87,4175.25,4169.25,4169.25,0
"TERNUSD","2026-01-10",0.00056477,0.00055859,0.00057699,0.00056603,0.00056603,0
"GUACUSD","2026-01-10",1.271e-8,1.2564e-8,1.2827e-8,1.2673e-8,1.2673e-8,21157
"PMONUSD","2026-01-10",0.03322283,0.03241829,0.03323025,0.03245577,0.03245577,1
"LSDUSD","2026-01-10",0.00411758,0.00411376,0.00416577,0.0041624,0.0041624,50131
"ARMORUSD","2026-01-10",0.00030495,0.00030408,0.00030976,0.00030684,0.00030684,7
"ZKPUSD","2026-01-10",0.00897616,0.00892035,0.0091173,0.00906994,0.00906994,1281298
"PBTCUSD","2026-01-10",236.76666,236.76666,239.63976,238.62178,238.62178,4
"MOCAUSD","2026-01-10",0.02441541,0.02386727,0.02466399,0.02389321,0.02389321,5599822
"HIVEUSD","2026-01-10",0.10817,0.10506,0.1094,0.10629,0.10629,3263155
"GRINUSD","2026-01-10",0.03562281,0.03412734,0.03562301,0.03489374,0.03489374,20992
"GAMEUSD","2026-01-10",0.0003410071,0.0003407142,0.0003410071,0.0003407142,0.0003407142,1
"SCARUSD","2026-01-10",0.00003129391,0.00003129391,0.000031859476,0.000031859476,0.000031859476,0
"MONKEUSD","2026-01-10",1.1208e-8,1.1208e-8,1.1208e-8,1.1208e-8,1.1208e-8,4
"TUPUSD","2026-01-10",0.0051331,0.00512292,0.00529335,0.0051633,0.0051633,58209
"DBIUSD","2026-01-10",0.000063212065,0.00006295365,0.000063212065,0.00006295365,0.00006295365,1
"DYNAUSD","2026-01-10",4.97576e-10,4.97576e-10,5.0373e-10,5.00362e-10,5.00362e-10,3
"PREUSD","2026-01-10",0.00322514,0.0032237,0.00324647,0.00324542,0.00324542,3719
"SYNUSD","2026-01-10",0.06721789,0.06593231,0.07033969,0.068609,0.068609,4483587
"YODEUSD","2026-01-10",0.0008959757,0.00087083783,0.0008959757,0.00087083783,0.00087083783,29
"XVSUSD","2026-01-10",5.21987,5.10465,5.44608,5.37,5.37,39128640
"SHAUSD","2026-01-10",0.000086342385,0.000086342385,0.0000884033,0.00008789331,0.00008789331,238
"PROTEOUSD","2026-01-10",0.00746523,0.00731219,0.00776918,0.00737646,0.00737646,703
"EVILUSD","2026-01-10",0.00347827,0.00347827,0.00347827,0.00347827,0.00347827,1
"DFYUSD","2026-01-10",0.000003344879,0.000003344879,0.00000346689,0.00000346689,0.00000346689,2
"MBLUSD","2026-01-10",0.00132793,0.00129535,0.00135603,0.00129853,0.00129853,3056318
"ATMUSD","2026-01-10",0.95267,0.9456,0.96256,0.96013,0.96013,628279
"STMXUSD","2026-01-10",0.000050879917,0.000043625467,0.000055919605,0.00005355,0.00005355,26332
"BADUSD","2026-01-10",1.2719842999999997e-9,1.2645362999999997e-9,1.3193585e-9,1.275e-9,1.275e-9,159344
"YOOSHIUSD","2026-01-10",2.9129457000000002e-9,2.8783170000000003e-9,2.9485685e-9,2.8784661e-9,2.8784661e-9,16
"CRXUSD","2026-01-10",0.21012,0.20634,0.21055,0.20886,0.20886,1
"PRISMUSD","2026-01-10",0.0006265593,0.00062510505,0.0006266588,0.0006252,0.0006252,12050
"SDEXUSD","2026-01-10",0.0063092,0.00626869,0.00665246,0.0065973,0.0065973,1463383
"ADMUSD","2026-01-10",0.01284472,0.01282796,0.01304519,0.01303823,0.01303823,23696
"GLMRUSD","2026-01-10",0.02434073,0.02409409,0.02456977,0.02426112,0.02426112,1837390
"SYLOUSD","2026-01-10",0.000015426027,0.000015411215,0.00001563524,0.00001548,0.00001548,56723
"ERAUSD","2026-01-10",0.0002015572,0.0002015572,0.0002015572,0.0002015572,0.0002015572,45
"EDUUSD","2026-01-10",0.14867,0.14777,0.15381,0.15052,0.15052,5049955
"SNUSD","2026-01-10",0.33006,0.32337,0.34942,0.33945,0.33945,12507
"METHUSD","2026-01-10",3.09485,3.07,3.13,3.09,3.09,52207
"ROOKUSD","2026-01-10",0.54109,0.29609,0.54109,0.34445,0.34445,12
"XRUNEUSD","2026-01-10",0.00100716,0.00100716,0.0010106,0.00100716,0.00100716,180
"MMUSD","2026-01-10",1.00057,0.99527,1.006,1.002,1.002,54
"AKTUSD","2026-01-10",0.42459,0.42153,0.52476,0.48867,0.48867,50602136
"KINEUSD","2026-01-10",0.00133661,0.00133661,0.00133661,0.00133661,0.00133661,325
"MISTUSD","2026-01-10",0.48994,0.48888,0.49067,0.48941,0.48941,659
"BRKLUSD","2026-01-10",0.0029161,0.00286632,0.00292314,0.00286984,0.00286984,12738
"ROPEUSD","2026-01-10",0.00154843,0.00150952,0.00155607,0.00151939,0.00151939,28
"OX26543USD","2026-01-10",0.00003715217,0.000037146492,0.000037256803,0.00003725036,0.00003725036,72930
"BBSOLUSD","2026-01-10",153.41876,152.98744,154.38683,153.83,153.83,162390
"SPORTUSD","2026-01-10",0.000037182603,0.000036219124,0.000037732032,0.000037732032,0.000037732032,12
"MITXUSD","2026-01-10",0.000082645139,0.00008013,0.00008264,0.00008026,0.00008026,66
"GNYUSD","2026-01-10",0.00276284,0.00227246,0.00276538,0.00229848,0.00229848,117
"NBOTUSD","2026-01-10",0.00842072,0.00828925,0.00891805,0.00888752,0.00888752,12227
"SKYUSD","2026-01-10",0.02221866,0.02221866,0.02221866,0.02221866,0.02221866,4
"QUADUSD","2026-01-10",0.00058358,0.00058358,0.00058933,0.000589,0.000589,60
"WITCHUSD","2026-01-10",0.03179232,0.03171352,0.03190307,0.03189553,0.03189553,635
"OHMUSD","2026-01-10",21.59416,21.46943,21.71002,21.62,21.62,113704
"VALASUSD","2026-01-10",0.00016091121,0.00016091121,0.00016464,0.00016311528,0.00016311528,272
"CATHEONUSD","2026-01-10",0.000028362192,0.0000268628,0.00002856538,0.00002846,0.00002846,13918
"LKNUSD","2026-01-10",0.0001340182,0.0001340182,0.0001340182,0.0001340182,0.0001340182,30
"MOONEDUSD","2026-01-10",0.0014022,0.00140021,0.0014022,0.00140021,0.00140021,1
"CVTUSD","2026-01-10",0.000111164736,0.000111164736,0.000111164736,0.000111164736,0.000111164736,191
"TAROUSD","2026-01-10",0.000056786506,0.000056786506,0.00005742,0.0000574,0.0000574,8
"KOBOUSD","2026-01-10",0.01041841,0.01041841,0.01041841,0.01041841,0.01041841,7
"ROSEUSD","2026-01-10",0.01194667,0.0116863,0.01218518,0.01200112,0.01200112,1995326
"STEAMXUSD","2026-01-10",0.07038017,0.069945,0.070382,0.070377,0.070377,880
"WALLETUSD","2026-01-10",0.01443547,0.01382696,0.01597434,0.01383584,0.01383584,68769
"POLYUSD","2026-01-10",0.02591236,0.02588797,0.09815179,0.02650189,0.02650189,3233
"LSKUSD","2026-01-10",0.20752,0.20465,0.20756,0.20481,0.20481,6889411
"CRWNYUSD","2026-01-10",0.00128111,0.0012801,0.00129397,0.00129084,0.00129084,549
"ALEPHUSD","2026-01-10",0.03407985,0.03249037,0.03407985,0.03365579,0.03365579,315894
"WOMUSD","2026-01-10",0.00066954986,0.0006102066,0.0007609216,0.00076078984,0.00076078984,1
"TAOUSD","2026-01-10",280.208,273.764,291.0484,280.94,280.94,114130498
"ADXUSD","2026-01-10",0.10343,0.09755,0.10754,0.098915,0.098915,5764749
"AXNUSD","2026-01-10",8.24255e-7,8.24254e-7,8.24407e-7,8.24326e-7,8.24326e-7,1
"SWTHUSD","2026-01-10",0.000555567272,0.0005516,0.0005651,0.00055368,0.00055368,117
"AVINOCUSD","2026-01-10",0.00331832,0.00331832,0.00331832,0.00331832,0.00331832,1
"CORXUSD","2026-01-10",0.000047964353,0.000047964353,0.000048445432,0.000048445432,0.000048445432,1
"SWITCHUSD","2026-01-10",0.00026353687,0.00022775325,0.00086227275,0.0002554564,0.0002554564,78091
"GRTUSD","2026-01-10",0.04234103,0.04097618,0.04262093,0.04215606,0.04215606,23657343
"XFTUSD","2026-01-10",0.0138089,0.01354545,0.04679708,0.01372095,0.01372095,78
"VTHOUSD","2026-01-10",0.0008526506,0.00083565415,0.00086539856,0.00085189,0.00085189,1221731
"IOTAUSD","2026-01-10",0.10488,0.10161,0.10501,0.10228,0.10228,11900405
"POLUSD","2026-01-10",0.15556,0.15405,0.17845,0.17607,0.17607,1925589
"GLEECUSD","2026-01-10",0.07440624,0.07439852,0.17439,0.12939,0.12939,8739
"INSURANCEUSD","2026-01-10",269.28232,268.58517,274.86,274.25,274.25,283800
"XNOUSD","2026-01-10",0.72713,0.70595,0.7418,0.73752,0.73752,561315
"AKROUSD","2026-01-10",0.00004208,0.00004199,0.00004337,0.00004322,0.00004322,14954
"DACXIUSD","2026-01-10",0.0006171773,0.0005991552,0.00064315,0.00063716,0.00063716,353032
"PLSPADUSD","2026-01-10",0.00020447672,0.00019781056,0.00020447672,0.00019943621,0.00019943621,11939
"STAKEUSD","2026-01-10",0.05531402,0.05530147,0.05564179,0.05563809,0.05563809,1
"RPDUSD","2026-01-10",0.00014528612,0.00014528612,0.00014528612,0.00014528612,0.00014528612,0
"JSTUSD","2026-01-10",0.04457698,0.04118344,0.04461039,0.04143601,0.04143601,24039134
"PONKEUSD","2026-01-10",0.060977,0.05577,0.060977,0.05652,0.05652,6983067
"KANUSD","2026-01-10",0.0006631463,0.0006630489,0.000666217,0.00066512,0.00066512,91310
"WSTETHUSD","2026-01-10",3774.623,3770.9219,3788.4395,3784.67787,3784.67787,5680394
"DOMEUSD","2026-01-10",0.000003559016,0.000003554302,0.000003720058,0.000003613572,0.000003613572,82020
"PLUUSD","2026-01-10",0.14196,0.13592,0.14196,0.13769,0.13769,22056
"ATOMUSD","2026-01-10",2.58299,2.54498,2.65888,2.59,2.59,107078200
"PCXUSD","2026-01-10",0.02099189,0.02042994,0.02101567,0.02099217,0.02099217,12020
"OZONEUSD","2026-01-10",2.86788,2.6404,2.95392,2.89759,2.89759,320361
"OMUSD","2026-01-10",0.07841187,0.07750558,0.08010933,0.079347,0.079347,11737056
"SEIUSD","2026-01-10",0.12116,0.1192,0.12172,0.12065,0.12065,33018122
"BETAUSD","2026-01-10",0.02356042,0.02291417,0.02372211,0.02305713,0.02305713,4563
"ALGOUSD","2026-01-10",0.13308,0.13076,0.13504,0.13374,0.13374,27621102
"TOKOUSD","2026-01-10",0.000118044576,0.00011731,0.00011843781,0.00011731,0.00011731,12255
"POTUSD","2026-01-10",0.0009734562,0.000937946,0.0009853779,0.0009455984,0.0009455984,10853
"KCSUSD","2026-01-10",11.47003,10.63832,11.56583,10.9,10.9,5849102
"OETHUSD","2026-01-10",3082.4688,3073.8003,3093.216,3084.72,3084.72,146135
"RAYUSD","2026-01-10",1.17,1.16,1.183,1.18,1.18,19732385
"KAMPAYUSD","2026-01-10",0.00001010595,0.00001010595,0.00001010595,0.00001010595,0.00001010595,0
"YFOUSD","2026-01-10",0.70864,0.70864,0.70864,0.70864,0.70864,8
"MCUSD","2026-01-10",0.04662262,0.04629277,0.04662262,0.04634359,0.04634359,12
